player_id,game_count,total_profit,avg_roi_%,avg_stake
Joseph Gonzalez,2,-102,-100.0,51.0
Joseph Green,7,43,12.04,51.0
Joseph Gregory,19,-169,-17.44,51.0
Joseph Hensley,1,49,96.08,51.0
Joseph Hernandez,6,-106,-34.64,51.0
Joseph Horn,31,119,7.53,51.0
Joseph Howard,3,-53,-34.64,51.0
Joseph Howell,6,-6,-1.96,51.0
Joseph Huber,2,-102,-100.0,51.0
Joseph Ingram,9,-59,-12.85,51.0
Joseph Johnson,35,515,28.85,51.0
Joseph Johnson MD,1,-51,-100.0,51.0
Joseph Jones,2,-2,-1.96,51.0
Joseph Keith,1,-51,-100.0,51.0
Joseph Kemp,2,-2,-1.96,51.0
Joseph Lane,8,-8,-1.96,51.0
Joseph Logan,6,-6,-1.96,51.0
Joseph Long,4,-204,-100.0,51.0
Joseph Mendoza,2,-102,-100.0,51.0
Joseph Meyer,1,-51,-100.0,51.0
Joseph Miller,2,-2,-1.96,51.0
Joseph Mitchell,8,-208,-50.98,51.0
Joseph Montoya,1,-51,-100.0,51.0
Joseph Moore,1,-51,-100.0,51.0
Joseph Morgan,18,-318,-34.64,51.0
Joseph Morris,8,-208,-50.98,51.0
Joseph Nelson,1,49,96.08,51.0
Joseph Newton PhD,12,188,30.72,51.0
Joseph Nicholson,170,-670,-7.73,51.0
Joseph Oliver,3,-53,-34.64,51.0
Joseph Page,4,96,47.06,51.0
Joseph Parker,4,-104,-50.98,51.0
Joseph Parsons,2,98,96.08,51.0
Joseph Pena,3,-53,-34.64,51.0
Joseph Powell,128,-328,-5.02,51.0
Joseph Price,5,-155,-60.78,51.0
Joseph Ramirez,5,-155,-60.78,51.0
Joseph Reeves,15,235,30.72,51.0
Joseph Reyes,2,-2,-1.96,51.0
Joseph Reynolds,1,-51,-100.0,51.0
Joseph Richard,1,-51,-100.0,51.0
Joseph Richmond,1,49,96.08,51.0
Joseph Rios,111,-361,-6.38,51.0
Joseph Roberts,3,-53,-34.64,51.0
Joseph Robertson,3,47,30.72,51.0
Joseph Rocha,1,49,96.08,51.0
Joseph Rodgers,11,-61,-10.87,51.0
Joseph Rodriguez,4,96,47.06,51.0
Joseph Rogers,1,49,96.08,51.0
Joseph Romero,1,-51,-100.0,51.0
Joseph Ross,1,-51,-100.0,51.0
Joseph Russell,2,-102,-100.0,51.0
Joseph Sanchez,2,-102,-100.0,51.0
Joseph Savage,8,-208,-50.98,51.0
Joseph Scott,1,-51,-100.0,51.0
Joseph Simmons,24,176,14.38,51.0
Joseph Simpson,13,-363,-54.75,51.0
Joseph Smith,36,164,8.93,51.0
Joseph Stone,1,-51,-100.0,51.0
Joseph Thomas,3,-53,-34.64,51.0
Joseph Thompson Jr.,1,49,96.08,51.0
Joseph Wade,1,-51,-100.0,51.0
Joseph Wagner,1,-51,-100.0,51.0
Joseph Walker,12,288,47.06,51.0
Joseph Wells,1,-51,-100.0,51.0
Joseph Wheeler,1,49,96.08,51.0
Joseph White,5,-55,-21.57,51.0
Joseph Wilkins,1,-51,-100.0,51.0
Joseph Williams,1,-51,-100.0,51.0
Joseph Yoder,19,31,3.2,51.0
Joseph Young,4,-4,-1.96,51.0
Joshua Abbott,2,-2,-1.96,51.0
Joshua Adams,1,-51,-100.0,51.0
Joshua Aguirre,1,49,96.08,51.0
Joshua Alvarez,14,-114,-15.97,51.0
Joshua Avila MD,360,-960,-5.23,51.0
Joshua Baker,2,98,96.08,51.0
Joshua Barrera DVM,1,-51,-100.0,51.0
Joshua Barron,3,47,30.72,51.0
Joshua Berger,3,-153,-100.0,51.0
Joshua Berry,1,-51,-100.0,51.0
Joshua Black,2,-2,-1.96,51.0
Joshua Bradford,14,286,40.06,51.0
Joshua Brown,3,147,96.08,51.0
Joshua Brown II,1,-51,-100.0,51.0
Joshua Buckley,32,-232,-14.22,51.0
Joshua Burns,2,-102,-100.0,51.0
Joshua Chung,2,98,96.08,51.0
Joshua Cisneros,2,-2,-1.96,51.0
Joshua Cole,2,-102,-100.0,51.0
Joshua Collins,2,98,96.08,51.0
Joshua Cunningham,20,-220,-21.57,51.0
Joshua Curtis,26,-226,-17.04,51.0
Joshua Daniels,1,-51,-100.0,51.0
Joshua Davis,1,-51,-100.0,51.0
Joshua Delgado,1,-51,-100.0,51.0
Joshua Dodson Jr.,287,-1937,-13.23,51.0
Joshua Evans,5,45,17.65,51.0
Joshua Fields,1,-51,-100.0,51.0
Joshua Frye,9,41,8.93,51.0
Joshua Gonzalez,2,-2,-1.96,51.0
Joshua Gray,1,-51,-100.0,51.0
Joshua Greene,1,-51,-100.0,51.0
Joshua Hall,3158,6442,4.0,51.0
Joshua Hansen,2,-102,-100.0,51.0
Joshua Harris,13,-363,-54.75,51.0
Joshua Harvey,2,-2,-1.96,51.0
Joshua Howe,3,-53,-34.64,51.0
Joshua Jackson,6,-6,-1.96,51.0
Joshua Jimenez,4,96,47.06,51.0
Joshua Johnson,1,49,96.08,51.0
Joshua Jones,1,49,96.08,51.0
Joshua King,1,-51,-100.0,51.0
Joshua Lambert,11,-161,-28.7,51.0
Joshua Lawrence,1,-51,-100.0,51.0
Joshua Lee,3,-153,-100.0,51.0
Joshua Leon,11,-261,-46.52,51.0
Joshua Lopez,15,135,17.65,51.0
Joshua Lynch,1,-51,-100.0,51.0
Joshua Martin,8,-8,-1.96,51.0
Joshua Mcknight,1,-51,-100.0,51.0
Joshua Mendoza,4,-4,-1.96,51.0
Joshua Moore,1,-51,-100.0,51.0
Joshua Murphy,14,-14,-1.96,51.0
Joshua Murray,1,-51,-100.0,51.0
Joshua Neal,2,-102,-100.0,51.0
Joshua Obrien,2,-2,-1.96,51.0
Joshua Oneill,39,-89,-4.47,51.0
Joshua Owens,19,-69,-7.12,51.0
Joshua Parrish,9,-159,-34.64,51.0
Joshua Patterson,2,-102,-100.0,51.0
Joshua Perez,3,-53,-34.64,51.0
Joshua Peterson,5,45,17.65,51.0
Joshua Pierce MD,1,-51,-100.0,51.0
Joshua Richardson,1,49,96.08,51.0
Joshua Rivera,77,-127,-3.23,51.0
Joshua Roberts,13,237,35.75,51.0
Joshua Robinson,3,-53,-34.64,51.0
Joshua Rodriguez,26,-426,-32.13,51.0
Joshua Romero,3,-53,-34.64,51.0
Joshua Rose,6,-106,-34.64,51.0
Joshua Ryan,10,-10,-1.96,51.0
Joshua Shannon,1,-51,-100.0,51.0
Joshua Small,41,-291,-13.92,51.0
Joshua Sosa,27,123,8.93,51.0
Joshua Spears,20,80,7.84,51.0
Joshua Steele,2,-102,-100.0,51.0
Joshua Stewart,8,-8,-1.96,51.0
Joshua Strong,6,94,30.72,51.0
Joshua Turner,15,-165,-21.57,51.0
Joshua Vaughn,17,-67,-7.73,51.0
Joshua Velasquez,1,-51,-100.0,51.0
Joshua Villarreal,1,49,96.08,51.0
Joshua Wade,2,-2,-1.96,51.0
Joshua Walker,2,-102,-100.0,51.0
Joshua Ward,3,-53,-34.64,51.0
Joshua West,56,44,1.54,51.0
Joshua White,1,-51,-100.0,51.0
Joshua Wright,1,-51,-100.0,51.0
Joshua Young,3,47,30.72,51.0
Joshua Zamora,1,-51,-100.0,51.0
Joy Dalton,4,-104,-50.98,51.0
Joy Dodson,20,-320,-31.37,51.0
Joy Graham,1,49,96.08,51.0
Joy Oliver,12,-12,-1.96,51.0
Joy Reynolds,2,-102,-100.0,51.0
Joy Sawyer,2,-102,-100.0,51.0
Joy Williams,1,49,96.08,51.0
Joyce Cook,19,-69,-7.12,51.0
Joyce Cross,28,-328,-22.97,51.0
Joyce Edwards,11,39,6.95,51.0
Joyce Goodwin,4,-4,-1.96,51.0
Joyce Hill,6,-106,-34.64,51.0
Joyce Ross,8,-8,-1.96,51.0
Joyce Simmons,3,147,96.08,51.0
Joyce Stewart,2,-2,-1.96,51.0
Joyce Walker,24,-224,-18.3,51.0
Joyce Wilson,5,45,17.65,51.0
Juan Abbott,2,98,96.08,51.0
Juan Avery,217,-1067,-9.64,51.0
Juan Campbell,7,-157,-43.98,51.0
Juan Chavez,1,49,96.08,51.0
Juan Cook,5,-155,-60.78,51.0
Juan Cruz,2,-2,-1.96,51.0
Juan Daniel,59,291,9.67,51.0
Juan Elliott,12,-212,-34.64,51.0
Juan Foley,1,-51,-100.0,51.0
Juan Gonzalez,4,-104,-50.98,51.0
Juan Graham,1,49,96.08,51.0
Juan Johnston,1,-51,-100.0,51.0
Juan Keller,8,-108,-26.47,51.0
Juan Klein,1,-51,-100.0,51.0
Juan Larson,2,-2,-1.96,51.0
Juan Lopez,1,-51,-100.0,51.0
Juan Meadows,15,35,4.58,51.0
Juan Morgan,2,-2,-1.96,51.0
Juan Morris,57,-1007,-34.64,51.0
Juan Navarro,2,-102,-100.0,51.0
Juan Pena,1,-51,-100.0,51.0
Juan Perez,1,-51,-100.0,51.0
Juan Petersen,1,-51,-100.0,51.0
Juan Reed,2,-2,-1.96,51.0
Juan Riley,6,-206,-67.32,51.0
Juan Ritter,13,-163,-24.59,51.0
Juan Ryan,12,-12,-1.96,51.0
Juan Swanson,10,-10,-1.96,51.0
Juan Thomas,3,47,30.72,51.0
Juan Williams,14,-214,-29.97,51.0
Judith Barton,70,-570,-15.97,51.0
Judith Blankenship,1,49,96.08,51.0
Judith Cole,1,-51,-100.0,51.0
Judith Garcia,6,-106,-34.64,51.0
Judith Hodge,3,-53,-34.64,51.0
Judith Johnson,3,-153,-100.0,51.0
Judith Ray,1,-51,-100.0,51.0
Judith Rodriguez,1,-51,-100.0,51.0
Judy Barker,2,-2,-1.96,51.0
Judy Carlson,1,-51,-100.0,51.0
Judy Hurst,6,-206,-67.32,51.0
Judy Mills,48,-248,-10.13,51.0
Judy Reed,8,-308,-75.49,51.0
Judy Wallace,4,-4,-1.96,51.0
Julia Acevedo,5,-155,-60.78,51.0
Julia Adams,2,-2,-1.96,51.0
Julia Barrett,19,-369,-38.08,51.0
Julia Bennett,5,-55,-21.57,51.0
Julia Campbell,6,-6,-1.96,51.0
Julia Carr,48,-248,-10.13,51.0
Julia Chapman,3,-53,-34.64,51.0
Julia Collins,21,-71,-6.63,51.0
Julia Copeland,2,-102,-100.0,51.0
Julia David,54,-154,-5.59,51.0
Julia Dean,1,-51,-100.0,51.0
Julia Fox DDS,3,-153,-100.0,51.0
Julia Hess,5,145,56.86,51.0
Julia Lane,4,-204,-100.0,51.0
Julia Larson,55,-605,-21.57,51.0
Julia Mcbride,4,-4,-1.96,51.0
Julia Myers,1,49,96.08,51.0
Julia Nelson,59,-109,-3.62,51.0
Julia Roberson,5,-55,-21.57,51.0
Julia Simon,227,-77,-0.67,51.0
Julia Sims,1,-51,-100.0,51.0
Julia Velasquez,1,-51,-100.0,51.0
Julia Wagner,6,-206,-67.32,51.0
Julia Weiss,10,-10,-1.96,51.0
Julia Williams,8,-8,-1.96,51.0
Julian Kelly Jr.,16,-16,-1.96,51.0
Julian Patterson,1,-51,-100.0,51.0
Julian Williams,4,-4,-1.96,51.0
Julie Allen,2,98,96.08,51.0
Julie Andrews,9,-59,-12.85,51.0
Julie Boyd,40,-140,-6.86,51.0
Julie Butler,1,-51,-100.0,51.0
Julie Caldwell,2,-2,-1.96,51.0
Julie Campbell,5,-55,-21.57,51.0
Julie Carroll,1,-51,-100.0,51.0
Julie Carter,5,145,56.86,51.0
Julie Clark,2,-102,-100.0,51.0
Julie Cook,292,1208,8.11,51.0
Julie Daniel,4,-204,-100.0,51.0
Julie Dean,2,-2,-1.96,51.0
Julie Espinoza,1,-51,-100.0,51.0
Julie Fitzpatrick,2,-102,-100.0,51.0
Julie Fuller,1,49,96.08,51.0
Julie Glass,7,243,68.07,51.0
Julie Gomez DVM,1,49,96.08,51.0
Julie Gonzalez,4,96,47.06,51.0
Julie Goodwin,8,-108,-26.47,51.0
Julie Green,247,-1397,-11.09,51.0
Julie Gutierrez,14,-14,-1.96,51.0
Julie Harris,6,-206,-67.32,51.0
Julie Haynes,12,-12,-1.96,51.0
Julie Huber,14,86,12.04,51.0
Julie Johnson,3,147,96.08,51.0
Julie Jones,19,-69,-7.12,51.0
Julie Jordan,1,49,96.08,51.0
Julie King,1,-51,-100.0,51.0
Julie King MD,5,-55,-21.57,51.0
Julie Livingston,7,-157,-43.98,51.0
Julie Martin,4,-4,-1.96,51.0
Julie Michael,2,-102,-100.0,51.0
Julie Miller,30,-230,-15.03,51.0
Julie Moore,3,47,30.72,51.0
Julie Mullins,1,-51,-100.0,51.0
Julie Murray,2,-102,-100.0,51.0
Julie Nelson,8,-208,-50.98,51.0
Julie Parker,4,96,47.06,51.0
Julie Ramsey,7,43,12.04,51.0
Julie Reed,25,-175,-13.73,51.0
Julie Rice,5,45,17.65,51.0
Julie Robles,8,-208,-50.98,51.0
Julie Rose,9,-59,-12.85,51.0
Julie Ross,1,-51,-100.0,51.0
Julie Ruiz,6,-106,-34.64,51.0
Julie Sanchez,4,-104,-50.98,51.0
Julie Sanders,2,-2,-1.96,51.0
Julie Scott DDS,4,96,47.06,51.0
Julie Smith,3,-53,-34.64,51.0
Julie Spencer,4,196,96.08,51.0
Julie Thomas,12,-12,-1.96,51.0
Julie Thompson,1,49,96.08,51.0
Julie Torres,11,-161,-28.7,51.0
Julie Vazquez,2,-2,-1.96,51.0
Julie White,3,-153,-100.0,51.0
Julie Wilson,22,-222,-19.79,51.0
Julie Wyatt,2,-2,-1.96,51.0
Julie York,2,-102,-100.0,51.0
Justin Arnold,73,-123,-3.3,51.0
Justin Boyd,3,-53,-34.64,51.0
Justin Campbell,1,-51,-100.0,51.0
Justin Carpenter,2,-2,-1.96,51.0
Justin Chandler,1,-51,-100.0,51.0
Justin Cruz,1,-51,-100.0,51.0
Justin Cunningham,1,-51,-100.0,51.0
Justin Dunn,4,-104,-50.98,51.0
Justin English,4,-204,-100.0,51.0
Justin Figueroa,33,-583,-34.64,51.0
Justin Fletcher,1,-51,-100.0,51.0
Justin Foster,5,-55,-21.57,51.0
Justin Fuentes,2,-2,-1.96,51.0
Justin Gilbert,7,-157,-43.98,51.0
Justin Glass,1,-51,-100.0,51.0
Justin Guerra,2,-2,-1.96,51.0
Justin Gutierrez,1,-51,-100.0,51.0
Justin Hammond,1,-51,-100.0,51.0
Justin Harris,1,-51,-100.0,51.0
Justin Hooper,1,49,96.08,51.0
Justin Horn,9,-59,-12.85,51.0
Justin Johnson,169,-2019,-23.42,51.0
Justin Kelly,1,-51,-100.0,51.0
Justin Kennedy,27,-177,-12.85,51.0
Justin Kerr,4,-104,-50.98,51.0
Justin Kim,6,194,63.4,51.0
Justin Kirby,5,-55,-21.57,51.0
Justin Long,1,-51,-100.0,51.0
Justin Lopez,4,-4,-1.96,51.0
Justin Martin DDS,1,49,96.08,51.0
Justin Martinez,10,-210,-41.18,51.0
Justin Mccoy,1,-51,-100.0,51.0
Justin Mckay,19,31,3.2,51.0
Justin Mclean,15,-65,-8.5,51.0
Justin Mendoza,27,-377,-27.38,51.0
Justin Meyer,4,-104,-50.98,51.0
Justin Morales,44,56,2.5,51.0
Justin Moreno,1,-51,-100.0,51.0
Justin Myers,14,86,12.04,51.0
Justin Nguyen,1,-51,-100.0,51.0
Justin Noble,2,-2,-1.96,51.0
Justin Olsen,13,-463,-69.83,51.0
Justin Orozco,5,245,96.08,51.0
Justin Osborne,1,-51,-100.0,51.0
Justin Patel,11,-261,-46.52,51.0
Justin Rodgers DDS,13,-63,-9.5,51.0
Justin Rose,1,-51,-100.0,51.0
Justin Rowland,1,-51,-100.0,51.0
Justin Russo,7,143,40.06,51.0
Justin Schmidt,1,-51,-100.0,51.0
Justin Sharp,18,-418,-45.53,51.0
Justin Simpson,1,49,96.08,51.0
Justin Smith,1,-51,-100.0,51.0
Justin Stout,6,94,30.72,51.0
Justin Stuart,1,-51,-100.0,51.0
Justin Swanson,3,-53,-34.64,51.0
Justin Taylor,4,-104,-50.98,51.0
Justin Terry,2,-2,-1.96,51.0
Justin Thomas,2,-2,-1.96,51.0
Justin Thompson,2,-102,-100.0,51.0
Justin Washington,1,-51,-100.0,51.0
Justin Waters,9,-359,-78.21,51.0
Justin Watson,1,49,96.08,51.0
Justin West,3,-53,-34.64,51.0
Justin Wilcox,2,-102,-100.0,51.0
Justin Wood,3,-153,-100.0,51.0
Justin Wyatt,1,-51,-100.0,51.0
Justin Young,1,-51,-100.0,51.0
Kaitlin Crawford,2,-2,-1.96,51.0
Kaitlin Curtis,23,-173,-14.75,51.0
Kaitlin Hood,2,-2,-1.96,51.0
Kaitlin Nelson,4,-204,-100.0,51.0
Kaitlin Ray,2,-102,-100.0,51.0
Kaitlyn Bonilla,67,-17,-0.5,51.0
Kaitlyn Cooley,1,49,96.08,51.0
Kaitlyn Dunn,8,-8,-1.96,51.0
Kaitlyn Haney,5,45,17.65,51.0
Kaitlyn Lee,3,47,30.72,51.0
Kaitlyn Orr,27,-77,-5.59,51.0
Kaitlyn Pierce,1,-51,-100.0,51.0
Kaitlyn Smith,10,90,17.65,51.0
Kaitlyn Zimmerman,1,-51,-100.0,51.0
Kara Brooks,1,-51,-100.0,51.0
Kara Campbell,1,-51,-100.0,51.0
Kara Floyd MD,3,-53,-34.64,51.0
Kara Foster,1,49,96.08,51.0
Kara Harding,5,45,17.65,51.0
Kara Kelly,6,-6,-1.96,51.0
Kara Mccarthy,1,-51,-100.0,51.0
Kara Moore,1,-51,-100.0,51.0
Kara Nixon,4,-4,-1.96,51.0
Kara Sanders,2,-2,-1.96,51.0
Kara Shelton,11,-261,-46.52,51.0
Kara Sullivan,1,-51,-100.0,51.0
Karen Adams,3,47,30.72,51.0
Karen Adkins,1121,2429,4.25,51.0
Karen Anderson,1,49,96.08,51.0
Karen Bailey,1,49,96.08,51.0
Karen Ball,7,-57,-15.97,51.0
Karen Bauer,3,47,30.72,51.0
Karen Bell MD,1,49,96.08,51.0
Karen Benitez,1,49,96.08,51.0
Karen Bowen,1,-51,-100.0,51.0
Karen Briggs,1,49,96.08,51.0
Karen Brooks,9,-59,-12.85,51.0
Karen Campbell,2,98,96.08,51.0
Karen Carson,16,184,22.55,51.0
Karen Carter,1,49,96.08,51.0
Karen Cochran,1,-51,-100.0,51.0
Karen Diaz,3,-53,-34.64,51.0
Karen Fields,1,-51,-100.0,51.0
Karen Fitzpatrick,1,-51,-100.0,51.0
Karen Franco,10,-310,-60.78,51.0
Karen Friedman,47,-297,-12.39,51.0
Karen Gallegos,6,-106,-34.64,51.0
Karen Garcia,10,190,37.25,51.0
Karen Gibson,29,-279,-18.86,51.0
Karen Griffith,6,94,30.72,51.0
Karen Hall,1,-51,-100.0,51.0
Karen Hanna,1,-51,-100.0,51.0
Karen Hardin,12,-12,-1.96,51.0
Karen Harmon,4,-104,-50.98,51.0
Karen Harris,1,-51,-100.0,51.0
Karen Hawkins,1,49,96.08,51.0
Karen Hayden,24,-124,-10.13,51.0
Karen Hill,4,96,47.06,51.0
Karen Huang,2,-102,-100.0,51.0
Karen Huff,7,43,12.04,51.0
Karen Hughes,7,-57,-15.97,51.0
Karen Hurley,130,-330,-4.98,51.0
Karen Ingram,3,-153,-100.0,51.0
Karen Johnson,1,49,96.08,51.0
Karen Kim,3,147,96.08,51.0
Karen Kline,2,-102,-100.0,51.0
Karen Krueger,1,-51,-100.0,51.0
Karen Lane,12,-12,-1.96,51.0
Karen Lawson,1,-51,-100.0,51.0
Karen Macdonald,6,94,30.72,51.0
Karen Maldonado,2,98,96.08,51.0
Karen Mann,1,-51,-100.0,51.0
Karen Maynard,53,-903,-33.41,51.0
Karen Mcpherson,6,-106,-34.64,51.0
Karen Miller,1,49,96.08,51.0
Karen Mills,31,-281,-17.77,51.0
Karen Mitchell,2,-102,-100.0,51.0
Karen Morris,15,135,17.65,51.0
Karen Nelson,7,43,12.04,51.0
Karen Nguyen,7,-157,-43.98,51.0
Karen Oliver,99,-1549,-30.68,51.0
Karen Olson,6,-206,-67.32,51.0
Karen Phelps,7,143,40.06,51.0
Karen Porter,12,-312,-50.98,51.0
Karen Riggs,12,-212,-34.64,51.0
Karen Rivas,6,194,63.4,51.0
Karen Ross,1,49,96.08,51.0
Karen Simpson,7,-57,-15.97,51.0
Karen Skinner,3,147,96.08,51.0
Karen Smith,165,85,1.01,51.0
Karen Steele,1,-51,-100.0,51.0
Karen Stewart,14,186,26.05,51.0
Karen Thomas,33,17,1.01,51.0
Karen Wheeler,19,131,13.52,51.0
Karen Williams,20,280,27.45,51.0
Karen Wood,4,-204,-100.0,51.0
Kari Blair DVM,17,233,26.87,51.0
Kari Cain,29,-379,-25.63,51.0
Kari Everett,5,-55,-21.57,51.0
Kari Fowler,5,45,17.65,51.0
Kari Garcia,39,211,10.61,51.0
Kari Gonzalez,1,-51,-100.0,51.0
Kari Holmes,12,-112,-18.3,51.0
Kari Rogers,1,49,96.08,51.0
Kari Wheeler,1,-51,-100.0,51.0
Karina King,4,-104,-50.98,51.0
Karina Miller,1,49,96.08,51.0
Karl Leonard,13,-163,-24.59,51.0
Karl Thomas,3,-53,-34.64,51.0
Karl Williams,5,-55,-21.57,51.0
Karla Clark,44,-244,-10.87,51.0
Karla Evans,1,-51,-100.0,51.0
Karla Hernandez,1,-51,-100.0,51.0
Karla Ibarra,6,-6,-1.96,51.0
Karla Jackson,3,47,30.72,51.0
Karla Rivera,5,-55,-21.57,51.0
Karla Roy,16,-116,-14.22,51.0
Katelyn Castro,1,-51,-100.0,51.0
Katelyn Daniels,66,34,1.01,51.0
Katelyn Ford,20,-20,-1.96,51.0
Katelyn Gill,5,45,17.65,51.0
Katelyn Harris,2,98,96.08,51.0
Katelyn Johnson,5,-155,-60.78,51.0
Katelyn Lopez,5,145,56.86,51.0
Katelyn Miller,8,192,47.06,51.0
Katelyn Raymond,1,-51,-100.0,51.0
Katelyn Reynolds,5,245,96.08,51.0
Katelyn Robles,45,-495,-21.57,51.0
Katelyn Rocha,1,-51,-100.0,51.0
Katelyn Rogers,12,-12,-1.96,51.0
Katelyn Sanchez,16,-16,-1.96,51.0
Katelyn Santiago,1,49,96.08,51.0
Katelyn Tran,1,-51,-100.0,51.0
Katherine Anderson,6,-106,-34.64,51.0
Katherine Armstrong,4,-4,-1.96,51.0
Katherine Beck,3,-53,-34.64,51.0
Katherine Bennett,6,-6,-1.96,51.0
Katherine Best,7,-257,-71.99,51.0
Katherine Buchanan,6,94,30.72,51.0
Katherine Campos,52,-252,-9.5,51.0
Katherine Church,36,364,19.83,51.0
Katherine Clark,17,333,38.41,51.0
Katherine Cline,224,176,1.54,51.0
Katherine Cohen,1,-51,-100.0,51.0
Katherine Colon,1,-51,-100.0,51.0
Katherine Espinoza,10,-110,-21.57,51.0
Katherine Ewing,4,-4,-1.96,51.0
Katherine Fields,3,-53,-34.64,51.0
Katherine Foley,4,-104,-50.98,51.0
Katherine Fry,1,-51,-100.0,51.0
Katherine George,1,-51,-100.0,51.0
Katherine Hawkins,2,-2,-1.96,51.0
Katherine Hernandez,22,378,33.69,51.0
Katherine Hoffman,17,-267,-30.8,51.0
Katherine Johnson,41,-391,-18.7,51.0
Katherine Johnson MD,1,-51,-100.0,51.0
Katherine Johnston,1,-51,-100.0,51.0
Katherine Lewis,11,-161,-28.7,51.0
Katherine Montgomery DVM,1,-51,-100.0,51.0
Katherine Olson,3,47,30.72,51.0
Katherine Patel,1,49,96.08,51.0
Katherine Pearson,1,-51,-100.0,51.0
Katherine Porter,9,241,52.51,51.0
Katherine Powell,2,-102,-100.0,51.0
Katherine Ramos,16,-116,-14.22,51.0
Katherine Romero,7,-257,-71.99,51.0
Katherine Santos,55,-105,-3.74,51.0
Katherine Smith,5,-55,-21.57,51.0
Katherine Stevens,5,-155,-60.78,51.0
Katherine Stewart,6,94,30.72,51.0
Katherine Sullivan,2,-2,-1.96,51.0
Katherine Thompson,1,-51,-100.0,51.0
Katherine Thornton,2,-2,-1.96,51.0
Katherine Torres,1,-51,-100.0,51.0
Katherine Villanueva,2,-2,-1.96,51.0
Katherine Villarreal,9,41,8.93,51.0
Katherine Walls,9,-59,-12.85,51.0
Katherine Ward,31,-381,-24.1,51.0
Katherine Watson,1,-51,-100.0,51.0
Katherine Wiggins,11,-61,-10.87,51.0
Katherine Williams,6,-106,-34.64,51.0
Katherine Willis,1,-51,-100.0,51.0
Katherine Wright,1,49,96.08,51.0
Katherine Young,1,-51,-100.0,51.0
Kathleen Alexander,11,139,24.78,51.0
Kathleen Barnes,86,-786,-17.92,51.0
Kathleen Bennett,27,123,8.93,51.0
Kathleen Blake,1,-51,-100.0,51.0
Kathleen Briggs,5,-55,-21.57,51.0
Kathleen Brown,3,47,30.72,51.0
Kathleen Chavez,9,-59,-12.85,51.0
Kathleen Colon,1,49,96.08,51.0
Kathleen Contreras,1,-51,-100.0,51.0
Kathleen Diaz,2,-2,-1.96,51.0
Kathleen Edwards,37,-787,-41.71,51.0
Kathleen Estes,2,-2,-1.96,51.0
Kathleen Flores,1,-51,-100.0,51.0
Kathleen Foley,4,-104,-50.98,51.0
Kathleen Green,74,-1074,-28.46,51.0
Kathleen Harris,21,129,12.04,51.0
Kathleen Harvey,5,-155,-60.78,51.0
Kathleen Henry,1,-51,-100.0,51.0
Kathleen Hernandez,2,98,96.08,51.0
Kathleen Hooper,3,147,96.08,51.0
Kathleen Joseph,1,-51,-100.0,51.0
Kathleen Kelly,1,49,96.08,51.0
Kathleen Kramer,7,-257,-71.99,51.0
Kathleen Little,4,-204,-100.0,51.0
Kathleen Lowery,1,-51,-100.0,51.0
Kathleen Luna,14,-214,-29.97,51.0
Kathleen Mccoy,1,49,96.08,51.0
Kathleen Miller,36,-636,-34.64,51.0
Kathleen Morgan,1,-51,-100.0,51.0
Kathleen Nash,1,-51,-100.0,51.0
Kathleen Nguyen,70,-670,-18.77,51.0
Kathleen Ortiz,22,-822,-73.26,51.0
Kathleen Parker,11,139,24.78,51.0
Kathleen Perez,1,-51,-100.0,51.0
Kathleen Price,3,-53,-34.64,51.0
Kathleen Shelton,3,47,30.72,51.0
Kathleen Simmons,1,-51,-100.0,51.0
Kathleen Smith,1,-51,-100.0,51.0
Kathleen Sosa,1,49,96.08,51.0
Kathleen Taylor,1,-51,-100.0,51.0
Kathleen Travis,1,-51,-100.0,51.0
Kathleen Warren,1,49,96.08,51.0
Kathleen Weber,2,-2,-1.96,51.0
Kathleen Woodard,7,43,12.04,51.0
Kathleen Wright,2,98,96.08,51.0
Kathryn Alexander,102,98,1.88,51.0
Kathryn Allen,1,49,96.08,51.0
Kathryn Blair,1,-51,-100.0,51.0
Kathryn Blake,2,-102,-100.0,51.0
Kathryn Branch,8,-208,-50.98,51.0
Kathryn Brown,116,-16,-0.27,51.0
Kathryn Burnett,1,-51,-100.0,51.0
Kathryn Cook,1,-51,-100.0,51.0
Kathryn Fields,5,45,17.65,51.0
Kathryn Gonzales,2,-102,-100.0,51.0
Kathryn Gonzalez,1,-51,-100.0,51.0
Kathryn Huber,1,-51,-100.0,51.0
Kathryn Irwin,2,98,96.08,51.0
Kathryn Johnson,11,-261,-46.52,51.0
Kathryn Khan,12,88,14.38,51.0
Kathryn Lamb,9,141,30.72,51.0
Kathryn Lawrence,2,-2,-1.96,51.0
Kathryn Lewis,1,49,96.08,51.0
Kathryn Mckee,1,-51,-100.0,51.0
Kathryn Mitchell,11,-161,-28.7,51.0
Kathryn Munoz,2,-2,-1.96,51.0
Kathryn Murphy,1,49,96.08,51.0
Kathryn Obrien,4,-4,-1.96,51.0
Kathryn Perez MD,3,-53,-34.64,51.0
Kathryn Perry,1,-51,-100.0,51.0
Kathryn Phillips,1,-51,-100.0,51.0
Kathryn Riley,2,-2,-1.96,51.0
Kathryn Rivas,1,49,96.08,51.0
Kathryn Roberts,2,-2,-1.96,51.0
Kathryn Salas,2,-102,-100.0,51.0
Kathryn Schwartz,2,-2,-1.96,51.0
